src_ip,dst_ip,packet_count,flow_duration,avg_packet_size,iat_mean,total_bytes
192.168.1.97,8.8.8.8,1.0986122886681098,0.0041424083672048475,4.897839799950911,0.0041424083672048475,5.58724865840025
192.168.1.46,8.8.8.8,1.0986122886681098,0.03124863580416205,5.225746673713202,0.03124863580416205,5.916202062607435
192.168.1.32,8.8.8.8,1.0986122886681098,0.08545174472861077,5.702114417555504,0.08545174472861077,6.393590753950631
192.168.1.98,8.8.8.8,1.0986122886681098,0.00022597446584668874,5.201255653704905,0.00022597446584668874,5.8916442118257715
192.168.1.34,8.8.8.8,1.0986122886681098,0.0006327997400049232,4.983606621708336,0.0006327997400049232,5.673323267171493
192.168.1.92,8.8.8.8,1.0986122886681098,0.0037091127287932598,4.795790545596741,0.0037091127287932598,5.484796933490655
192.168.1.86,8.8.8.8,1.0986122886681098,0.00459741567060488,4.990432586778736,0.00459741567060488,5.680172609017068
192.168.1.44,8.8.8.8,1.0986122886681098,0.0542570979793951,5.881928660039675,0.0542570979793951,6.573680166960646
192.168.1.8,8.8.8.8,1.0986122886681098,0.06000607761623116,5.344723739362192,0.06000607761623116,6.035481432524756
192.168.1.31,8.8.8.8,1.0986122886681098,0.008882434121698375,6.068425588244111,0.008882434121698375,6.760414691083428
192.168.1.15,8.8.8.8,1.0986122886681098,0.008096137651399266,5.7477993600729755,0.008096137651399266,6.439350371100098
192.168.1.80,8.8.8.8,1.0986122886681098,0.007135481791007645,5.654242029096065,0.007135481791007645,6.345636360828596
192.168.1.99,8.8.8.8,1.0986122886681098,0.0025696955026007595,4.42484663185681,0.0025696955026007595,5.111987788356544
192.168.1.62,8.8.8.8,1.0986122886681098,0.08738064213619556,5.782285536144145,0.08738064213619556,6.473890696352274
192.168.1.68,8.8.8.8,1.0986122886681098,0.006322967840201529,5.802118375377063,0.006322967840201529,6.493753839851686
192.168.1.5,8.8.8.8,1.0986122886681098,0.004136433152395907,4.52720864451838,0.004136433152395907,5.214935757608986
192.168.1.50,8.8.8.8,1.0986122886681098,0.004920872622050827,6.301702805273125,0.004920872622050827,6.993932975223189
192.168.1.22,8.8.8.8,1.0986122886681098,0.07502119789327429,5.384495062789089,0.07502119789327429,6.075346031088684
192.168.1.32,8.8.8.8,1.0986122886681098,0.0072903606234519065,5.558756702605943,0.0072903606234519065,6.249975242259483
192.168.1.85,8.8.8.8,1.0986122886681098,0.005785233220642446,5.681877639268151,0.005785233220642446,6.373319789577012
192.168.1.18,8.8.8.8,1.0986122886681098,0.023660861005514667,5.0689042022202315,0.023660861005514667,5.75890177387728
192.168.1.34,8.8.8.8,1.0986122886681098,0.0021197517379795056,6.119197913617533,0.0021197517379795056,6.811244378601294
192.168.1.40,8.8.8.8,1.0986122886681098,0.6430757709460031,4.879006851617819,0.6430757709460031,5.568344503761097
192.168.1.76,8.8.8.8,1.0986122886681098,0.00796122518061958,4.624972813284271,0.00796122518061958,5.313205979041787
192.168.1.10,8.8.8.8,1.0986122886681098,0.018431098945725307,4.505349850705881,0.018431098945725307,5.19295685089021
192.168.1.84,8.8.8.8,1.0986122886681098,0.0023781699109042868,4.68213122712422,0.0023781699109042868,5.3706380281276624
192.168.1.67,8.8.8.8,1.0986122886681098,0.028460140681469542,5.2832037287379885,0.028460140681469542,5.973809611869261
192.168.1.16,8.8.8.8,1.0986122886681098,0.008464078412129143,5.797576353942562,0.008464078412129143,6.489204931325317
192.168.1.25,8.8.8.8,1.0986122886681098,0.0033683208327549086,5.167639042905921,0.0033683208327549086,5.857933154483459
192.168.1.41,8.8.8.8,1.0986122886681098,0.047310021679744636,5.030437921392435,0.047310021679744636,5.720311776607412
192.168.1.91,8.8.8.8,1.0986122886681098,0.0035506888369434015,4.5217885770490405,0.0035506888369434015,5.209486152841421
192.168.1.19,8.8.8.8,1.0986122886681098,0.04716121911090834,5.598421958998375,0.04716121911090834,6.289715570908998
192.168.1.1,8.8.8.8,1.0986122886681098,0.005321813993975709,5.1387352967235715,0.005321813993975709,5.8289456176102075
192.168.1.71,8.8.8.8,1.0986122886681098,0.02941510259685664,5.342334251964811,0.02941510259685664,6.0330862217988015
192.168.1.78,8.8.8.8,1.0986122886681098,0.007483925437744898,5.598421958998375,0.007483925437744898,6.289715570908998
192.168.1.66,8.8.8.8,1.0986122886681098,0.08184262531101981,5.906723318652891,0.08184262531101981,6.598509028614515
192.168.1.18,8.8.8.8,1.0986122886681098,0.0011573300351631882,6.191339471482838,0.0011573300351631882,6.883462586413092
192.168.1.98,8.8.8.8,1.0986122886681098,0.0009515471353951209,6.010040932680917,0.0009515471353951209,6.70196036600254
192.168.1.8,8.8.8.8,1.0986122886681098,0.0018193439895923694,5.855071922202427,0.0018193439895923694,6.546785410760524
192.168.1.50,8.8.8.8,1.0986122886681098,0.06501309600910017,5.159055299214529,0.06501309600910017,5.849324779946859
192.168.1.82,8.8.8.8,1.0986122886681098,0.006805787996095523,4.6913478822291435,0.006805787996095523,5.37989735354046
192.168.1.81,8.8.8.8,1.0986122886681098,0.06200907478371221,5.017279836814924,0.06200907478371221,5.707110264748875
192.168.1.77,8.8.8.8,1.0986122886681098,0.006106318431760786,5.755742213586912,0.006106318431760786,6.447305862541213
192.168.1.16,8.8.8.8,1.0986122886681098,0.0008656252383470427,5.768320995793772,0.0008656252383470427,6.459904454377535
192.168.1.77,8.8.8.8,1.0986122886681098,0.0074908732216748914,5.295814236329918,0.0074908732216748914,5.986452005284438
192.168.1.45,8.8.8.8,1.0986122886681098,0.06940571958677874,5.723585101952381,0.06940571958677874,6.415096959171596
192.168.1.45,8.8.8.8,1.0986122886681098,0.010271071489598072,5.598421958998375,0.010271071489598072,6.289715570908998
192.168.1.98,8.8.8.8,1.0986122886681098,0.0013201282471391378,5.797576353942562,0.0013201282471391378,6.489204931325317
192.168.1.32,8.8.8.8,1.0986122886681098,0.000963535650397793,4.955827057601261,0.000963535650397793,5.645446897643238
192.168.1.95,8.8.8.8,1.0986122886681098,0.000924572451134441,6.073044534100405,0.000924572451134441,6.7650389767805414
192.168.1.41,8.8.8.8,1.0986122886681098,0.0051626505566642845,5.150397236471415,0.0051626505566642845,5.840641657373398
192.168.1.50,8.8.8.8,1.0986122886681098,0.05016635963504574,5.161924741642482,0.05016635963504574,5.8522024797744745
192.168.1.52,8.8.8.8,1.0986122886681098,0.0005198648468509159,5.170483995038151,0.0005198648468509159,5.860786223465865
192.168.1.47,8.8.8.8,1.0986122886681098,0.0020009966701672577,5.170483995038151,0.0020009966701672577,5.860786223465865
192.168.1.55,8.8.8.8,1.0986122886681098,0.0580122714220092,4.42484663185681,0.0580122714220092,5.111987788356544
192.168.1.80,8.8.8.8,1.0986122886681098,0.00854736696139011,5.903998521326706,0.00854736696139011,6.595780513961311
192.168.1.91,8.8.8.8,1.0986122886681098,0.033832182603035735,6.298029706561264,0.033832182603035735,6.990256500493881
192.168.1.56,8.8.8.8,1.0986122886681098,0.0879312038191936,6.296188085414615,0.0879312038191936,6.988413181999592
192.168.1.66,8.8.8.8,1.0986122886681098,0.07973127456789578,6.170656210893009,0.07973127456789578,6.862757913051401
192.168.1.10,8.8.8.8,1.0986122886681098,0.004555607444929394,5.811140992976701,0.004555607444929394,6.502790045915623
192.168.1.45,8.8.8.8,1.0986122886681098,0.04007131282924511,5.647212123167807,0.04007131282924511,6.338594078203183
192.168.1.98,8.8.8.8,1.0986122886681098,0.011499625126262295,5.681877639268151,0.011499625126262295,6.373319789577012
192.168.1.27,8.8.8.8,1.0986122886681098,0.005744468899558712,4.579852378003801,0.005744468899558712,5.267858159063328
192.168.1.82,8.8.8.8,1.0986122886681098,0.007456133819297851,5.342334251964811,0.007456133819297851,6.0330862217988015
192.168.1.5,8.8.8.8,1.0986122886681098,0.0009165798123553721,5.204006687076795,0.0009165798123553721,5.8944028342648505
192.168.1.93,8.8.8.8,1.0986122886681098,0.007258592562065367,5.206750173022546,0.007258592562065367,5.8971538676367405
192.168.1.15,8.8.8.8,1.0986122886681098,0.06993642619916329,6.03667688992953,0.06993642619916329,6.728628613084702
192.168.1.3,8.8.8.8,1.0986122886681098,0.002880846374388926,5.558756702605943,0.002880846374388926,6.249975242259483
192.168.1.9,8.8.8.8,1.0986122886681098,0.06381013092581776,5.6240175061873385,0.06381013092581776,6.315358001522335
192.168.1.84,8.8.8.8,1.0986122886681098,0.004546648312013759,5.0530560099802075,0.004546648312013759,5.7430031878094825
192.168.1.65,8.8.8.8,1.0986122886681098,0.009264947516808238,5.206750173022546,0.009264947516808238,5.8971538676367405
192.168.1.55,8.8.8.8,1.0986122886681098,0.0049845564319572246,5.5073619934827445,0.0049845564319572246,6.198478716492308
192.168.1.80,8.8.8.8,1.0986122886681098,0.062445081420927924,4.590056548178043,0.062445081420927924,5.278114659230517
192.168.1.54,8.8.8.8,1.0986122886681098,0.014159282557910295,4.993828175779875,0.014159282557910295,5.683579767338681
192.168.1.12,8.8.8.8,1.0986122886681098,0.015457908542078144,6.07073772800249,0.015457908542078144,6.762729506931879
192.168.1.8,8.8.8.8,1.0986122886681098,0.008979562780576994,5.8126368795682835,0.008979562780576994,6.504288173536645
192.168.1.26,8.8.8.8,1.0986122886681098,0.008951812697819264,5.6240175061873385,0.008951812697819264,6.315358001522335
192.168.1.9,8.8.8.8,1.0986122886681098,0.00564006488975373,4.605170185988092,0.00564006488975373,5.293304824724492
192.168.1.33,8.8.8.8,1.0986122886681098,0.07291025517701734,5.272999558563747,0.07291025517701734,5.963579343618446
192.168.1.58,8.8.8.8,1.0986122886681098,0.08418856326381412,5.214935757608986,0.08418856326381412,5.905361848054571
192.168.1.85,8.8.8.8,1.0986122886681098,0.020204507315899487,6.163314804034641,0.020204507315899487,6.855408798609928
192.168.1.99,8.8.8.8,1.0986122886681098,0.0949728501878142,5.802118375377063,0.0949728501878142,6.493753839851686
192.168.1.41,8.8.8.8,1.0986122886681098,0.00317794497941317,5.6937321388027,0.00317794497941317,6.385194398997726
192.168.1.20,8.8.8.8,1.0986122886681098,0.09237496718848245,5.566434283504978,0.09237496718848245,6.257667587882639
192.168.1.50,8.8.8.8,1.0986122886681098,0.00932736457273479,5.356586274672012,0.00932736457273479,6.0473721790462776
192.168.1.59,8.8.8.8,1.0986122886681098,0.5398112520659932,4.624972813284271,0.5398112520659932,5.313205979041787
192.168.1.77,8.8.8.8,1.0986122886681098,0.005951256093408625,4.952299717083292,0.005951256093408625,5.641907070938114
192.168.1.31,8.8.8.8,1.0986122886681098,0.03689782502873226,5.384495062789089,0.03689782502873226,6.075346031088684
192.168.1.78,8.8.8.8,1.0986122886681098,0.09126290973587285,5.7899601708972535,0.09126290973587285,6.481577129276431
192.168.1.49,8.8.8.8,1.0986122886681098,0.0035746034855643075,5.288267030694535,0.0035746034855643075,5.978885764901122
192.168.1.34,8.8.8.8,1.3862943611198906,0.12223621662236489,5.71042701737487,0.06298465826771736,6.806829360392176
192.168.1.44,8.8.8.8,1.0986122886681098,0.002150685616815857,6.26625133157403,0.002150685616815857,6.9584483932976555
192.168.1.47,8.8.8.8,1.0986122886681098,0.0066369267956286285,5.0689042022202315,0.0066369267956286285,5.75890177387728
192.168.1.95,8.8.8.8,1.0986122886681098,0.003779847367825576,5.1029105702054265,0.003779847367825576,5.793013608384144
192.168.1.79,8.8.8.8,1.0986122886681098,0.0031031801521434737,5.236441962829949,0.0031031801521434737,5.926926025970411
192.168.1.82,8.8.8.8,1.0986122886681098,0.07220344540775296,5.209486152841421,0.07220344540775296,5.8998973535824915
192.168.1.90,8.8.8.8,1.0986122886681098,0.07529576644669696,4.400603020246817,0.07529576644669696,5.087596335232384
192.168.1.28,8.8.8.8,1.0986122886681098,0.009933499028345472,6.100318952020064,0.009933499028345472,6.792344427470809
192.168.1.52,8.8.8.8,1.0986122886681098,0.037891946117866906,5.627621113690637,0.037891946117866906,6.318968113746434
192.168.1.91,8.8.8.8,1.0986122886681098,0.012772088521991234,5.07829394257007,0.012772088521991234,5.768320995793772
192.168.1.3,8.8.8.8,1.0986122886681098,0.007179167993024599,5.1647859739235145,0.007179167993024599,5.855071922202427
192.168.1.88,8.8.8.8,1.0986122886681098,0.001808363923899986,5.030437921392435,0.001808363923899986,5.720311776607412
192.168.1.59,8.8.8.8,1.0986122886681098,0.09171007081804439,4.727387818712341,0.09171007081804439,5.41610040220442
192.168.1.21,8.8.8.8,1.0986122886681098,0.001369062406237592,5.776103136235827,0.001369062406237592,6.467698726104354
192.168.1.99,8.8.8.8,1.0986122886681098,0.0006497888414973246,5.3471075307174685,0.0006497888414973246,6.037870919922137
192.168.1.83,8.8.8.8,1.0986122886681098,0.009242159366843725,5.780743515792329,0.009242159366843725,6.472346294500901
192.168.1.24,8.8.8.8,1.0986122886681098,0.0010314678540852865,6.349138991379798,0.0010314678540852865,7.04141166379481
192.168.1.83,8.8.8.8,1.0986122886681098,0.006722354260807114,5.797576353942562,0.006722354260807114,6.489204931325317
192.168.1.81,8.8.8.8,1.0986122886681098,0.003371310740320566,6.18826412308259,0.003371310740320566,6.880384082186005
192.168.1.44,8.8.8.8,1.0986122886681098,0.0299461058705877,4.897839799950911,0.0299461058705877,5.58724865840025
192.168.1.43,8.8.8.8,1.0986122886681098,0.03696914180632494,4.969813299576001,0.03696914180632494,5.659482215759621
192.168.1.59,8.8.8.8,1.0986122886681098,0.0534469236623283,5.472270673671475,0.0534469236623283,6.163314804034641
192.168.1.22,8.8.8.8,1.0986122886681098,0.0351431805354459,5.995207533386816,0.0351431805354459,6.687108607866515
192.168.1.2,8.8.8.8,1.0986122886681098,0.0017844069984509934,5.890262041598819,0.0017844069984509934,6.582025138892826
192.168.1.56,8.8.8.8,1.0986122886681098,0.11784258943857696,5.616771097666572,0.11784258943857696,6.3080984415095305
192.168.1.66,8.8.8.8,1.0986122886681098,0.06255499274514377,4.532599493153256,0.06255499274514377,5.220355825078324
192.168.1.17,8.8.8.8,1.0986122886681098,0.004881068181262875,5.0530560099802075,0.004881068181262875,5.7430031878094825
192.168.1.27,8.8.8.8,1.0986122886681098,0.008273678532140344,4.919980925828125,0.008273678532140344,5.60947179518496
192.168.1.61,8.8.8.8,1.0986122886681098,0.08145555528798473,4.448516375942715,0.08145555528798473,5.135798437050262
192.168.1.69,8.8.8.8,1.0986122886681098,0.048608242860850866,4.997212273764115,0.048608242860850866,5.68697535633982
192.168.1.17,8.8.8.8,1.0986122886681098,0.002677412530073125,5.558756702605943,0.002677412530073125,6.249975242259483
192.168.1.45,8.8.8.8,1.0986122886681098,0.033048821537993246,4.5217885770490405,0.033048821537993246,5.209486152841421
192.168.1.48,8.8.8.8,1.0986122886681098,0.03634253671282781,4.330733340286331,0.03634253671282781,5.017279836814924
192.168.1.3,8.8.8.8,1.0986122886681098,0.08711395506165238,4.686750172980514,0.08711395506165238,5.375278407684165
192.168.1.7,8.8.8.8,1.0986122886681098,0.009526478664281345,5.577841251298354,0.009526478664281345,6.269096283706261
192.168.1.80,8.8.8.8,1.0986122886681098,0.0007746998425704093,4.740574822994295,0.0007746998425704093,5.429345628954441
192.168.1.65,8.8.8.8,1.0986122886681098,0.5367372004347598,5.365976015021851,0.5367372004347598,6.056784013228625
192.168.1.79,8.8.8.8,1.0986122886681098,0.003105173953413828,4.356708826689592,0.003105173953413828,5.043425116919247
192.168.1.82,8.8.8.8,1.0986122886681098,0.0375924651998333,6.133398042996649,0.0375924651998333,6.825460036255307
192.168.1.65,8.8.8.8,1.0986122886681098,0.09492646983343188,6.09807428216624,0.09492646983343188,6.790097235513905
192.168.1.62,8.8.8.8,1.0986122886681098,0.0050333116078509245,5.772997543677674,0.0050333116078509245,6.464588303689961
192.168.1.59,8.8.8.8,1.0986122886681098,0.02594061400035355,6.274762021241939,0.02594061400035355,6.966967138613983
192.168.1.69,8.8.8.8,1.0986122886681098,0.02175366396222657,5.547128664610824,0.02175366396222657,6.238324625039508
192.168.1.31,8.8.8.8,1.0986122886681098,0.044087696306752897,4.919980925828125,0.044087696306752897,5.60947179518496
192.168.1.16,8.8.8.8,1.0986122886681098,0.01738303577741273,5.19295685089021,0.01738303577741273,5.883322388488279
192.168.1.56,8.8.8.8,1.0986122886681098,0.06233327887725518,5.72194977861165,0.06233327887725518,6.413458957167357
192.168.1.92,8.8.8.8,1.0986122886681098,0.006175889871718894,4.564348191467836,0.006175889871718894,5.25227342804663
192.168.1.3,8.8.8.8,1.0986122886681098,0.6438156448753949,4.56954300834494,0.6438156448753949,5.2574953720277815
192.168.1.95,8.8.8.8,1.0986122886681098,0.0055525559896451165,5.916202062607435,0.0055525559896451165,6.608000625296087
192.168.1.95,8.8.8.8,1.0986122886681098,0.006782943736831504,5.147494476813453,0.006782943736831504,5.8377304471659395
192.168.1.75,8.8.8.8,1.0986122886681098,0.0015218414117029713,5.820082930352362,0.0015218414117029713,6.511745329644728
192.168.1.13,8.8.8.8,1.0986122886681098,0.047044832439914266,4.499809670330265,0.047044832439914266,5.187385805840755
192.168.1.21,8.8.8.8,1.0986122886681098,0.025914305044540523,6.10367653771491,0.025914305044540523,6.795705775173514
192.168.1.98,8.8.8.8,1.0986122886681098,0.00831830675672476,5.187385805840755,0.00831830675672476,5.877735781779639
192.168.1.81,8.8.8.8,1.0986122886681098,0.27970987879450804,5.3471075307174685,0.27970987879450804,6.037870919922137
192.168.1.28,8.8.8.8,1.0986122886681098,0.024720904873067894,4.832305758571839,0.024720904873067894,5.521460917862246
