flow_duration,packet_count,avg_packet_size,iat_mean,packet_rate
2978.7418347428597,4,151.1031494602259,744.6854586857149,0.0013428488341438627
0.03699468864177596,4,101.59022974802319,0.00924867216044399,108.12362927912392
3169.7405848937533,4,91.42822915870187,792.4351462234383,0.0012619329225435892
3.0015602841544453,4,86.34766038300258,0.7503900710386113,1.3326402341863408
0.0046024396113736425,3,94.09674096984128,0.0015341465371245474,651.8282157546053
0.005724197427658922,3,129.03978538193897,0.0019080658092196405,524.0909381469287
0.02030365892294956,3,73.3296718051998,0.006767886307649853,147.75661920763704
0.008178138696997761,4,231.72356405680108,0.0020445346742494403,489.10884838238576
0.2160911815648583,4,80.54830352358246,0.05402279539121457,18.510704467592664
0.002164107343763592,4,91.1953514206533,0.000541026835940898,1848.337149969471
13.100494747423786,3,199.51362314018604,4.366831582474595,0.22899898498794866
52.32232744251937,4,126.00894618777187,13.080581860629842,0.07644919856430982
0.03214375651063705,4,100.45872902838504,0.008035939127659262,124.44096254513113
0.12459727776141473,3,173.71011103153353,0.04153242592047158,24.077572591469888
0.005406688185135335,4,102.44365762611476,0.0013516720462838337,739.8244291204443
0.0002479954216175576,3,71.70182680720916,8.266514053918586e-05,12096.997518875187
0.00024901423921639673,4,75.67479053183283,6.225355980409918e-05,16063.338436337153
0.0002600840499495425,4,111.33386943090453,6.502101248738562e-05,15379.64362203687
0.0002569062708955007,3,81.77508513745612,8.563542363183357e-05,11677.410557332332
0.00024797358217990673,3,81.98652417823119,8.265786072663557e-05,12098.062921168259
5.629489806283191,3,145.7331925389398,1.876496602094397,0.5329079726996996
1.247920265662215,4,114.07197976084093,0.31198006641555376,3.205332992871448
0.0008902693259588573,2,133.54183666681027,0.00044513466297942865,2246.511186764653
0.0002514034517190486,3,81.78997220920925,8.380115057301619e-05,11933.010384251193
0.2872084941011604,3,118.52455786624994,0.0957361647003868,10.445373523470172
10.589971000814685,4,128.4300462045857,2.6474927502036714,0.37771585962721527
0.6807869341544177,3,109.47159460611697,0.22692897805147258,4.406665065812695
0.07510057120298805,4,215.49648231876236,0.018775142800747012,53.26191180608292
1.4595604566915692,4,122.10439475905426,0.3648901141728923,2.7405510896526506
1.6925169510172857,4,140.25826339798243,0.42312923775432143,2.3633441293428725
4.906069396672806,4,169.0167800733416,1.2265173491682015,0.8153166367179226
22.029476498909514,3,136.1666927734058,7.343158832969838,0.13618117526072412
0.01792207816861001,4,80.49350696404453,0.004480519542152502,223.18840272697182
0.20554616666684913,4,120.94676052983392,0.05138654166671228,19.46034832400077
0.27357281457869986,3,103.73313029850658,0.09119093819289996,10.966001883703168
0.0005025453594029181,4,71.18911445140128,0.00012563633985072952,7959.480522817805
0.1778343345463883,3,117.51136783419909,0.05927811151546277,16.869633232818977
0.000249823548998239,4,87.25626158796612,6.245588724955975e-05,16011.300840291065
0.6964036863232155,4,106.18280725915153,0.17410092158080387,5.743794983508339
0.15791793476130728,4,86.98252588039539,0.03947948369032682,25.329611902827846
0.34398534487928234,4,96.7939951778661,0.08599633621982058,11.628402371047969
0.13800796159640977,4,127.62200053798938,0.03450199039910244,28.983835089873963
0.0031399231025909468,4,87.88714043073217,0.0007849807756477367,1273.916548051559
0.041550407984088475,4,75.95562788583294,0.010387601996022119,96.26860948108573
3.5328500859696224,2,175.805166686482,1.7664250429848112,0.5661151623565375
23.747423020906357,4,99.61165468268284,5.936855755226589,0.16843932903703054
0.0038678816008689185,3,88.79547378866299,0.0012892938669563062,775.6183641521113
0.05984408660608598,3,224.94397009175162,0.019948028868695327,50.13026633269574
0.0025976644750625648,3,78.98854836906168,0.0008658881583541883,1154.8835612912421
0.00024963806390361075,3,93.03289968190172,8.321268796787026e-05,12017.398120658187
0.015855727861345963,4,73.5913155566119,0.003963931965336491,252.27476373074225
0.000895055054064156,3,128.5060556708816,0.000298351684688052,3351.74913138356
1.2258056506523052,3,85.07008437525593,0.4086018835507684,2.4473700202014634
0.07093808788394253,4,88.96090720673305,0.017734521970985632,56.38719789775213
0.3202653552009101,3,103.55981498326048,0.10675511840030337,9.36723236304479
0.0013386836520384712,3,87.4656526758791,0.0004462278840128237,2241.0074220535753
0.002147192490048519,4,103.5906163249391,0.0005367981225121298,1862.8977227419484
11.765733937166802,4,113.80664862368627,2.9414334842917005,0.3399702918119193
