flow_id,isup_session_id,sequence_id,message_type,isup_msg_type,stage,direction,msg_size,packet_length,iat,inter_arrival_time,cause_code,is_retransmission,attack_type
15,15,0,IAM,IAM,setup,0,214,214,0.0,0.0,13,1,normal
15,15,1,ACM,ACM,setup,0,172,172,0.12898784810156072,0.12898784810156072,20,0,normal
16,16,0,IAM,IAM,setup,0,216,216,0.0,0.0,3,1,normal
16,16,1,ACM,ACM,setup,0,155,155,0.0091929762089286,0.0091929762089286,17,0,normal
17,17,0,IAM,IAM,setup,0,159,159,0.0,0.0,17,1,normal
17,17,1,ACM,ACM,setup,0,130,130,0.0874204166798655,0.0874204166798655,5,1,normal
18,18,0,IAM,IAM,setup,0,203,203,0.0,0.0,2,1,normal
18,18,1,ACM,ACM,setup,0,109,109,0.037221416583540154,0.037221416583540154,10,0,normal
19,19,0,IAM,IAM,setup,0,197,197,0.0,0.0,2,1,normal
19,19,1,ACM,ACM,setup,0,217,217,0.03328411745817175,0.03328411745817175,29,0,normal
20,20,0,IAM,IAM,setup,0,132,132,0.0,0.0,31,0,normal
20,20,1,ACM,ACM,setup,0,129,129,0.218586186765864,0.218586186765864,0,0,normal
21,21,0,IAM,IAM,setup,0,78,78,0.0,0.0,3,0,flood
21,21,1,IAM,IAM,setup,0,76,76,0.01601977678422292,0.01601977678422292,9,0,flood
21,21,2,IAM,IAM,setup,0,99,99,0.01648917377950621,0.01648917377950621,23,0,flood
21,21,3,IAM,IAM,setup,0,68,68,0.0474636310608299,0.0474636310608299,21,0,flood
21,21,4,IAM,IAM,setup,0,113,113,0.06523403471104773,0.06523403471104773,19,0,flood
21,21,5,IAM,IAM,setup,0,105,105,0.067327874342713,0.067327874342713,5,1,flood
21,21,6,IAM,IAM,setup,0,71,71,0.06880704211129501,0.06880704211129501,27,0,flood
21,21,7,IAM,IAM,setup,0,109,109,0.06914588345744148,0.06914588345744148,10,0,flood
22,22,0,IAM,IAM,setup,0,169,169,0.0,0.0,23,1,fast_release
23,23,0,IAM,IAM,setup,0,110,110,0.0,0.0,3,1,normal
23,23,1,ACM,ACM,setup,0,212,212,0.11921662439397743,0.11921662439397743,1,0,normal
24,24,0,IAM,IAM,setup,0,169,169,0.0,0.0,22,0,normal
24,24,1,ACM,ACM,setup,0,107,107,0.042913678609867126,0.042913678609867126,6,0,normal
25,25,0,IAM,IAM,setup,0,184,184,0.0,0.0,7,0,normal
25,25,1,ACM,ACM,setup,0,160,160,0.1277667008849487,0.1277667008849487,6,1,normal
26,26,0,IAM,IAM,setup,0,206,206,0.0,0.0,17,1,normal
26,26,1,ACM,ACM,setup,0,191,191,0.1142443374489043,0.1142443374489043,12,0,normal
27,27,0,IAM,IAM,setup,0,235,235,0.0,0.0,4,0,missing_anm
27,27,1,ACM,ACM,setup,0,189,189,0.007416148863499497,0.007416148863499497,22,0,missing_anm
28,28,0,IAM,IAM,setup,0,205,205,0.0,0.0,3,0,normal
28,28,1,ACM,ACM,setup,0,102,102,0.06325756391260509,0.06325756391260509,31,0,normal
29,29,0,IAM,IAM,setup,0,166,166,0.0,0.0,17,0,normal
29,29,1,ACM,ACM,setup,0,203,203,0.17891221102813046,0.17891221102813046,29,0,normal
30,30,0,IAM,IAM,setup,0,210,210,0.0,0.0,22,1,normal
30,30,1,ACM,ACM,setup,0,205,205,0.11468316652166688,0.11468316652166688,26,1,normal
31,31,0,IAM,IAM,setup,0,218,218,0.0,0.0,12,0,missing_anm
31,31,1,ACM,ACM,setup,0,165,165,0.3551583154858171,0.3551583154858171,10,1,missing_anm
32,32,0,IAM,IAM,setup,0,206,206,0.0,0.0,7,1,normal
32,32,1,ACM,ACM,setup,0,163,163,0.2349504219876481,0.2349504219876481,4,0,normal
33,33,0,IAM,IAM,setup,0,206,206,0.0,0.0,21,0,normal
33,33,1,ACM,ACM,setup,0,111,111,0.014726556577729026,0.014726556577729026,0,0,normal
34,34,0,IAM,IAM,setup,0,247,247,0.0,0.0,24,1,missing_anm
34,34,1,ACM,ACM,setup,0,96,96,0.03362725164481578,0.03362725164481578,14,0,missing_anm
35,35,0,IAM,IAM,setup,0,104,104,0.0,0.0,22,1,normal
35,35,1,ACM,ACM,setup,0,162,162,0.009028349138681235,0.009028349138681235,25,1,normal
36,36,0,IAM,IAM,setup,0,101,101,0.0,0.0,5,1,normal
36,36,1,ACM,ACM,setup,0,106,106,0.06580212437488482,0.06580212437488482,17,0,normal
37,37,0,IAM,IAM,setup,0,198,198,0.0,0.0,13,0,normal
37,37,1,ACM,ACM,setup,0,140,140,0.07070343348968311,0.07070343348968311,15,1,normal
38,38,0,IAM,IAM,setup,0,184,184,0.0,0.0,16,1,normal
38,38,1,ACM,ACM,setup,0,172,172,0.11199021595851791,0.11199021595851791,8,0,normal
39,39,0,IAM,IAM,setup,0,225,225,0.0,0.0,0,1,missing_anm
39,39,1,ACM,ACM,setup,0,90,90,0.12970748034324797,0.12970748034324797,20,1,missing_anm
40,40,0,IAM,IAM,setup,0,113,113,0.0,0.0,9,0,normal
40,40,1,ACM,ACM,setup,0,151,151,0.0789714961724392,0.0789714961724392,1,0,normal
41,41,0,IAM,IAM,setup,0,132,132,0.0,0.0,16,0,normal
41,41,1,ACM,ACM,setup,0,113,113,0.048134841840692846,0.048134841840692846,30,0,normal
42,42,0,IAM,IAM,setup,0,214,214,0.0,0.0,3,0,normal
42,42,1,ACM,ACM,setup,0,122,122,0.12899189993216034,0.12899189993216034,14,1,normal
43,43,0,IAM,IAM,setup,0,150,150,0.0,0.0,13,1,normal
43,43,1,ACM,ACM,setup,0,125,125,0.12134013409948873,0.12134013409948873,12,0,normal
44,44,0,IAM,IAM,setup,0,163,163,0.0,0.0,15,1,normal
44,44,1,ACM,ACM,setup,0,130,130,0.053017850004630815,0.053017850004630815,1,1,normal
45,45,0,IAM,IAM,setup,0,164,164,0.0,0.0,30,1,normal
45,45,1,ACM,ACM,setup,0,192,192,0.05797283470376055,0.05797283470376055,1,1,normal
46,46,0,IAM,IAM,setup,0,107,107,0.0,0.0,16,1,normal
46,46,1,ACM,ACM,setup,0,132,132,0.14228667684168375,0.14228667684168375,3,1,normal
47,47,0,IAM,IAM,setup,0,194,194,0.0,0.0,1,1,normal
47,47,1,ACM,ACM,setup,0,213,213,0.08466016559610695,0.08466016559610695,26,1,normal
48,48,0,IAM,IAM,setup,0,217,217,0.0,0.0,10,0,normal
48,48,1,ACM,ACM,setup,0,128,128,0.061266453843974944,0.061266453843974944,7,1,normal
49,49,0,IAM,IAM,setup,0,119,119,0.0,0.0,21,0,normal
49,49,1,ACM,ACM,setup,0,211,211,0.07494201308287562,0.07494201308287562,1,1,normal
50,50,0,IAM,IAM,setup,0,131,131,0.0,0.0,14,0,normal
50,50,1,ACM,ACM,setup,0,204,204,0.09084738040030016,0.09084738040030016,2,1,normal
51,51,0,IAM,IAM,setup,0,235,235,0.0,0.0,30,1,fast_release
52,52,0,IAM,IAM,setup,0,241,241,0.0,0.0,25,1,fast_release
53,53,0,IAM,IAM,setup,0,131,131,0.0,0.0,14,1,normal
53,53,1,ACM,ACM,setup,0,212,212,0.055230757467095146,0.055230757467095146,24,0,normal
54,54,0,IAM,IAM,setup,0,110,110,0.0,0.0,25,0,flood
54,54,1,IAM,IAM,setup,0,147,147,0.018020717083173335,0.018020717083173335,29,0,flood
54,54,2,IAM,IAM,setup,0,138,138,0.02004232085939847,0.02004232085939847,16,0,flood
54,54,3,IAM,IAM,setup,0,138,138,0.02322637933827754,0.02322637933827754,13,0,flood
54,54,4,IAM,IAM,setup,0,133,133,0.026949179020058934,0.026949179020058934,11,1,flood
54,54,5,IAM,IAM,setup,0,119,119,0.0321070303716843,0.0321070303716843,5,0,flood
54,54,6,IAM,IAM,setup,0,69,69,0.04965967415361926,0.04965967415361926,13,0,flood
54,54,7,IAM,IAM,setup,0,60,60,0.05246297587460174,0.05246297587460174,18,1,flood
55,55,0,IAM,IAM,setup,0,148,148,0.0,0.0,20,1,normal
55,55,1,ACM,ACM,setup,0,188,188,0.16328588157656318,0.16328588157656318,17,1,normal
56,56,0,IAM,IAM,setup,0,220,220,0.0,0.0,10,1,fast_release
57,57,0,IAM,IAM,setup,0,210,210,0.0,0.0,9,0,normal
57,57,1,ACM,ACM,setup,0,185,185,0.23369247578620378,0.23369247578620378,8,1,normal
58,58,0,IAM,IAM,setup,0,86,86,0.0,0.0,6,1,flood
58,58,1,IAM,IAM,setup,0,69,69,0.01707823818205783,0.01707823818205783,31,1,flood
58,58,2,IAM,IAM,setup,0,64,64,0.023892802844112795,0.023892802844112795,20,1,flood
58,58,3,IAM,IAM,setup,0,93,93,0.04663171032647634,0.04663171032647634,12,0,flood
58,58,4,IAM,IAM,setup,0,77,77,0.04928019378566228,0.04928019378566228,30,1,flood
58,58,5,IAM,IAM,setup,0,69,69,0.05488939381936115,0.05488939381936115,29,1,flood
58,58,6,IAM,IAM,setup,0,130,130,0.05741357479776336,0.05741357479776336,20,0,flood
58,58,7,IAM,IAM,setup,0,143,143,0.06490200642228532,0.06490200642228532,31,1,flood
59,59,0,IAM,IAM,setup,0,87,87,0.0,0.0,30,1,flood
59,59,1,IAM,IAM,setup,0,88,88,0.02115849954111429,0.02115849954111429,26,0,flood
59,59,2,IAM,IAM,setup,0,101,101,0.023723043925082735,0.023723043925082735,2,0,flood
59,59,3,IAM,IAM,setup,0,82,82,0.024065918650612004,0.024065918650612004,31,1,flood
59,59,4,IAM,IAM,setup,0,71,71,0.04628134285780987,0.04628134285780987,17,1,flood
59,59,5,IAM,IAM,setup,0,74,74,0.055937201871075294,0.055937201871075294,17,0,flood
59,59,6,IAM,IAM,setup,0,118,118,0.06054223505511177,0.06054223505511177,23,1,flood
59,59,7,IAM,IAM,setup,0,62,62,0.07337591688632233,0.07337591688632233,21,1,flood
60,60,0,IAM,IAM,setup,0,136,136,0.0,0.0,31,1,normal
60,60,1,ACM,ACM,setup,0,143,143,0.022771688933797024,0.022771688933797024,19,1,normal
61,61,0,IAM,IAM,setup,0,204,204,0.0,0.0,10,1,fast_release
62,62,0,IAM,IAM,setup,0,120,120,0.0,0.0,7,0,normal
62,62,1,ACM,ACM,setup,0,132,132,0.020370446791703363,0.020370446791703363,19,1,normal
63,63,0,IAM,IAM,setup,0,208,208,0.0,0.0,10,1,normal
63,63,1,ACM,ACM,setup,0,171,171,0.05326038990911251,0.05326038990911251,30,0,normal
64,64,0,IAM,IAM,setup,0,191,191,0.0,0.0,6,0,normal
64,64,1,ACM,ACM,setup,0,204,204,0.0542970407716609,0.0542970407716609,18,1,normal
65,65,0,IAM,IAM,setup,0,119,119,0.0,0.0,24,0,flood
65,65,1,IAM,IAM,setup,0,129,129,0.024354079921059025,0.024354079921059025,3,0,flood
65,65,2,IAM,IAM,setup,0,90,90,0.02549391690360211,0.02549391690360211,18,0,flood
65,65,3,IAM,IAM,setup,0,110,110,0.05113738652166244,0.05113738652166244,5,1,flood
65,65,4,IAM,IAM,setup,0,138,138,0.05571246524185259,0.05571246524185259,13,0,flood
65,65,5,IAM,IAM,setup,0,71,71,0.07188128122474606,0.07188128122474606,14,1,flood
65,65,6,IAM,IAM,setup,0,107,107,0.10275574653059256,0.10275574653059256,6,1,flood
65,65,7,IAM,IAM,setup,0,122,122,0.10633336341292669,0.10633336341292669,30,1,flood
66,66,0,IAM,IAM,setup,0,169,169,0.0,0.0,23,1,normal
66,66,1,ACM,ACM,setup,0,200,200,0.011845892777604382,0.011845892777604382,8,0,normal
67,67,0,IAM,IAM,setup,0,153,153,0.0,0.0,1,1,missing_anm
67,67,1,ACM,ACM,setup,0,177,177,0.14638253945250781,0.14638253945250781,26,1,missing_anm
68,68,0,IAM,IAM,setup,0,178,178,0.0,0.0,7,0,normal
68,68,1,ACM,ACM,setup,0,105,105,0.19465282356894406,0.19465282356894406,5,1,normal
69,69,0,IAM,IAM,setup,0,139,139,0.0,0.0,25,0,flood
69,69,1,IAM,IAM,setup,0,120,120,0.006239378695920696,0.006239378695920696,4,1,flood
69,69,2,IAM,IAM,setup,0,78,78,0.008423948188949773,0.008423948188949773,18,0,flood
69,69,3,IAM,IAM,setup,0,61,61,0.028691762792552155,0.028691762792552155,14,1,flood
69,69,4,IAM,IAM,setup,0,131,131,0.03173136056594709,0.03173136056594709,1,1,flood
69,69,5,IAM,IAM,setup,0,68,68,0.03436542538418859,0.03436542538418859,13,1,flood
69,69,6,IAM,IAM,setup,0,66,66,0.04603513809098651,0.04603513809098651,30,1,flood
69,69,7,IAM,IAM,setup,0,101,101,0.06546444844213493,0.06546444844213493,13,0,flood
70,70,0,IAM,IAM,setup,0,194,194,0.0,0.0,22,0,normal
70,70,1,ACM,ACM,setup,0,146,146,0.023688363554410164,0.023688363554410164,27,1,normal
71,71,0,IAM,IAM,setup,0,82,82,0.0,0.0,13,1,flood
71,71,1,IAM,IAM,setup,0,113,113,0.01784357467197324,0.01784357467197324,7,0,flood
71,71,2,IAM,IAM,setup,0,123,123,0.032729717546796766,0.032729717546796766,2,1,flood
71,71,3,IAM,IAM,setup,0,127,127,0.03899436193688036,0.03899436193688036,6,0,flood
71,71,4,IAM,IAM,setup,0,113,113,0.040110128639552295,0.040110128639552295,7,1,flood
71,71,5,IAM,IAM,setup,0,81,81,0.05072658241906267,0.05072658241906267,1,0,flood
71,71,6,IAM,IAM,setup,0,94,94,0.058584073347867124,0.058584073347867124,12,0,flood
71,71,7,IAM,IAM,setup,0,118,118,0.0630824557146544,0.0630824557146544,24,1,flood
72,72,0,IAM,IAM,setup,0,150,150,0.0,0.0,29,0,fast_release
73,73,0,IAM,IAM,setup,0,99,99,0.0,0.0,2,1,flood
73,73,1,IAM,IAM,setup,0,142,142,0.012444163343596215,0.012444163343596215,20,1,flood
73,73,2,IAM,IAM,setup,0,78,78,0.01707122229493132,0.01707122229493132,9,1,flood
73,73,3,IAM,IAM,setup,0,79,79,0.03963658916738606,0.03963658916738606,26,0,flood
73,73,4,IAM,IAM,setup,0,141,141,0.048566649319301235,0.048566649319301235,18,0,flood
73,73,5,IAM,IAM,setup,0,95,95,0.064852372083106,0.064852372083106,1,1,flood
73,73,6,IAM,IAM,setup,0,150,150,0.06730471315163152,0.06730471315163152,11,0,flood
73,73,7,IAM,IAM,setup,0,149,149,0.08568932199065243,0.08568932199065243,25,1,flood
74,74,0,IAM,IAM,setup,0,233,233,0.0,0.0,18,1,missing_anm
74,74,1,ACM,ACM,setup,0,129,129,0.15638879632909125,0.15638879632909125,8,1,missing_anm
75,75,0,IAM,IAM,setup,0,169,169,0.0,0.0,26,0,normal
75,75,1,ACM,ACM,setup,0,126,126,0.13388025872967227,0.13388025872967227,21,1,normal
76,76,0,IAM,IAM,setup,0,139,139,0.0,0.0,11,0,normal
76,76,1,ACM,ACM,setup,0,198,198,0.08469512046303368,0.08469512046303368,1,0,normal
77,77,0,IAM,IAM,setup,0,207,207,0.0,0.0,5,1,fast_release
78,78,0,IAM,IAM,setup,0,114,114,0.0,0.0,22,1,normal
78,78,1,ACM,ACM,setup,0,218,218,0.03917229103180379,0.03917229103180379,14,0,normal
79,79,0,IAM,IAM,setup,0,125,125,0.0,0.0,5,0,normal
79,79,1,ACM,ACM,setup,0,126,126,0.24053444414278533,0.24053444414278533,14,1,normal
80,80,0,IAM,IAM,setup,0,115,115,0.0,0.0,20,1,flood
80,80,1,IAM,IAM,setup,0,119,119,0.0316160534298905,0.0316160534298905,0,1,flood
80,80,2,IAM,IAM,setup,0,115,115,0.05625891871537009,0.05625891871537009,9,1,flood
80,80,3,IAM,IAM,setup,0,93,93,0.06429836524225815,0.06429836524225815,0,1,flood
80,80,4,IAM,IAM,setup,0,84,84,0.06628237847785179,0.06628237847785179,4,0,flood
80,80,5,IAM,IAM,setup,0,115,115,0.06996876591184786,0.06996876591184786,11,0,flood
80,80,6,IAM,IAM,setup,0,121,121,0.08641918113305823,0.08641918113305823,29,1,flood
80,80,7,IAM,IAM,setup,0,92,92,0.10346687108045668,0.10346687108045668,13,0,flood
81,81,0,IAM,IAM,setup,0,171,171,0.0,0.0,8,0,normal
81,81,1,ACM,ACM,setup,0,178,178,0.11922800858876265,0.11922800858876265,11,0,normal
82,82,0,IAM,IAM,setup,0,169,169,0.0,0.0,19,1,normal
82,82,1,ACM,ACM,setup,0,166,166,0.04934315772151764,0.04934315772151764,23,0,normal
83,83,0,IAM,IAM,setup,0,107,107,0.0,0.0,14,0,flood
83,83,1,IAM,IAM,setup,0,127,127,0.008801419887400939,0.008801419887400939,17,0,flood
83,83,2,IAM,IAM,setup,0,95,95,0.019129023196906007,0.019129023196906007,1,1,flood
83,83,3,IAM,IAM,setup,0,149,149,0.02089460270929664,0.02089460270929664,29,0,flood
83,83,4,IAM,IAM,setup,0,150,150,0.03415133801757543,0.03415133801757543,15,0,flood
83,83,5,IAM,IAM,setup,0,122,122,0.05139221704595181,0.05139221704595181,22,1,flood
83,83,6,IAM,IAM,setup,0,114,114,0.05141049092008402,0.05141049092008402,10,1,flood
83,83,7,IAM,IAM,setup,0,122,122,0.05976847257075346,0.05976847257075346,12,1,flood
84,84,0,IAM,IAM,setup,0,211,211,0.0,0.0,23,1,normal
84,84,1,ACM,ACM,setup,0,187,187,0.06088452810104267,0.06088452810104267,28,1,normal
85,85,0,IAM,IAM,setup,0,126,126,0.0,0.0,10,0,normal
85,85,1,ACM,ACM,setup,0,190,190,0.11385411350606127,0.11385411350606127,5,0,normal
86,86,0,IAM,IAM,setup,0,171,171,0.0,0.0,13,1,normal
86,86,1,ACM,ACM,setup,0,199,199,0.07599989657132512,0.07599989657132512,27,1,normal
87,87,0,IAM,IAM,setup,0,138,138,0.0,0.0,22,1,normal
87,87,1,ACM,ACM,setup,0,206,206,0.03355766312308379,0.03355766312308379,4,1,normal
88,88,0,IAM,IAM,setup,0,121,121,0.0,0.0,24,1,normal
88,88,1,ACM,ACM,setup,0,170,170,0.06317503269651106,0.06317503269651106,30,0,normal
89,89,0,IAM,IAM,setup,0,137,137,0.0,0.0,13,1,normal
89,89,1,ACM,ACM,setup,0,161,161,0.02795422808067274,0.02795422808067274,17,0,normal
90,90,0,IAM,IAM,setup,0,124,124,0.0,0.0,12,1,normal
90,90,1,ACM,ACM,setup,0,197,197,0.02338423516512331,0.02338423516512331,0,1,normal
91,91,0,IAM,IAM,setup,0,205,205,0.0,0.0,21,0,normal
91,91,1,ACM,ACM,setup,0,198,198,0.02563246090561743,0.02563246090561743,5,0,normal
92,92,0,IAM,IAM,setup,0,201,201,0.0,0.0,29,0,normal
92,92,1,ACM,ACM,setup,0,205,205,0.09597068164682646,0.09597068164682646,4,0,normal
93,93,0,IAM,IAM,setup,0,123,123,0.0,0.0,3,1,normal
93,93,1,ACM,ACM,setup,0,188,188,0.13485447599748235,0.13485447599748235,12,0,normal
94,94,0,IAM,IAM,setup,0,147,147,0.0,0.0,31,0,normal
94,94,1,ACM,ACM,setup,0,211,211,0.024901094356849424,0.024901094356849424,10,1,normal
95,95,0,IAM,IAM,setup,0,192,192,0.0,0.0,6,0,fast_release
96,96,0,IAM,IAM,setup,0,217,217,0.0,0.0,16,0,normal
96,96,1,ACM,ACM,setup,0,182,182,0.06223130615742299,0.06223130615742299,29,1,normal
97,97,0,IAM,IAM,setup,0,124,124,0.0,0.0,26,1,normal
97,97,1,ACM,ACM,setup,0,179,179,0.09118610392652617,0.09118610392652617,22,1,normal
98,98,0,IAM,IAM,setup,0,211,211,0.0,0.0,1,0,normal
98,98,1,ACM,ACM,setup,0,173,173,0.09562014287007957,0.09562014287007957,28,1,normal
99,99,0,IAM,IAM,setup,0,180,180,0.0,0.0,3,1,normal
99,99,1,ACM,ACM,setup,0,218,218,0.02408161375647085,0.02408161375647085,7,0,normal
100,100,0,IAM,IAM,setup,0,162,162,0.0,0.0,20,0,missing_anm
100,100,1,ACM,ACM,setup,0,178,178,0.1417233785399811,0.1417233785399811,2,0,missing_anm
101,101,0,IAM,IAM,setup,0,194,194,0.0,0.0,24,0,normal
101,101,1,ACM,ACM,setup,0,102,102,0.03210610772479323,0.03210610772479323,27,0,normal
102,102,0,IAM,IAM,setup,0,100,100,0.0,0.0,2,1,normal
102,102,1,ACM,ACM,setup,0,158,158,0.1427186403334187,0.1427186403334187,8,1,normal
103,103,0,IAM,IAM,setup,0,171,171,0.0,0.0,2,0,normal
103,103,1,ACM,ACM,setup,0,211,211,0.06697668738162973,0.06697668738162973,1,1,normal
104,104,0,IAM,IAM,setup,0,106,106,0.0,0.0,3,0,normal
104,104,1,ACM,ACM,setup,0,122,122,0.07001483803399494,0.07001483803399494,5,0,normal
105,105,0,IAM,IAM,setup,0,145,145,0.0,0.0,21,1,missing_anm
105,105,1,ACM,ACM,setup,0,147,147,0.1388390417264751,0.1388390417264751,24,1,missing_anm
106,106,0,IAM,IAM,setup,0,133,133,0.0,0.0,20,1,normal
106,106,1,ACM,ACM,setup,0,109,109,0.09601795486949556,0.09601795486949556,17,0,normal
107,107,0,IAM,IAM,setup,0,119,119,0.0,0.0,20,0,flood
107,107,1,IAM,IAM,setup,0,67,67,0.03768016721349626,0.03768016721349626,21,0,flood
107,107,2,IAM,IAM,setup,0,134,134,0.0545872794580613,0.0545872794580613,25,1,flood
107,107,3,IAM,IAM,setup,0,134,134,0.07147496376083656,0.07147496376083656,19,1,flood
107,107,4,IAM,IAM,setup,0,132,132,0.07679944619100718,0.07679944619100718,18,1,flood
107,107,5,IAM,IAM,setup,0,114,114,0.08799974007443316,0.08799974007443316,24,0,flood
107,107,6,IAM,IAM,setup,0,68,68,0.1069974122989694,0.1069974122989694,2,0,flood
107,107,7,IAM,IAM,setup,0,145,145,0.10915590549179617,0.10915590549179617,0,1,flood
108,108,0,IAM,IAM,setup,0,237,237,0.0,0.0,29,0,missing_anm
108,108,1,ACM,ACM,setup,0,170,170,0.11818532768544175,0.11818532768544175,22,1,missing_anm
109,109,0,IAM,IAM,setup,0,158,158,0.0,0.0,10,1,normal
109,109,1,ACM,ACM,setup,0,130,130,0.007434300881809811,0.007434300881809811,20,0,normal
110,110,0,IAM,IAM,setup,0,211,211,0.0,0.0,22,1,normal
110,110,1,ACM,ACM,setup,0,195,195,0.06067618045638534,0.06067618045638534,2,1,normal
111,111,0,IAM,IAM,setup,0,109,109,0.0,0.0,24,0,normal
111,111,1,ACM,ACM,setup,0,185,185,0.10939014111760409,0.10939014111760409,2,1,normal
112,112,0,IAM,IAM,setup,0,102,102,0.0,0.0,12,1,normal
112,112,1,ACM,ACM,setup,0,127,127,0.012198819727242446,0.012198819727242446,21,1,normal
113,113,0,IAM,IAM,setup,0,149,149,0.0,0.0,28,1,normal
113,113,1,ACM,ACM,setup,0,110,110,0.0335528974951102,0.0335528974951102,10,0,normal
114,114,0,IAM,IAM,setup,0,139,139,0.0,0.0,31,0,normal
114,114,1,ACM,ACM,setup,0,177,177,0.03190910301129817,0.03190910301129817,25,0,normal
115,115,0,IAM,IAM,setup,0,215,215,0.0,0.0,26,1,fast_release
116,116,0,IAM,IAM,setup,0,124,124,0.0,0.0,28,0,normal
116,116,1,ACM,ACM,setup,0,119,119,0.17270503620650157,0.17270503620650157,12,0,normal
117,117,0,IAM,IAM,setup,0,200,200,0.0,0.0,14,0,missing_anm
117,117,1,ACM,ACM,setup,0,116,116,0.02432682501260894,0.02432682501260894,13,0,missing_anm
118,118,0,IAM,IAM,setup,0,200,200,0.0,0.0,13,1,normal
118,118,1,ACM,ACM,setup,0,125,125,0.04415674492861642,0.04415674492861642,27,1,normal
119,119,0,IAM,IAM,setup,0,117,117,0.0,0.0,7,0,normal
119,119,1,ACM,ACM,setup,0,139,139,0.06870866610623114,0.06870866610623114,12,0,normal
120,120,0,IAM,IAM,setup,0,117,117,0.0,0.0,7,0,normal
120,120,1,ACM,ACM,setup,0,154,154,0.05548195088852209,0.05548195088852209,14,0,normal
121,121,0,IAM,IAM,setup,0,127,127,0.0,0.0,28,0,normal
121,121,1,ACM,ACM,setup,0,184,184,0.07182579109480854,0.07182579109480854,8,1,normal
122,122,0,IAM,IAM,setup,0,135,135,0.0,0.0,29,1,normal
122,122,1,ACM,ACM,setup,0,110,110,0.07133334767943127,0.07133334767943127,12,0,normal
123,123,0,IAM,IAM,setup,0,153,153,0.0,0.0,29,0,missing_anm
123,123,1,ACM,ACM,setup,0,118,118,0.07407640451862044,0.07407640451862044,5,1,missing_anm
124,124,0,IAM,IAM,setup,0,125,125,0.0,0.0,22,1,normal
124,124,1,ACM,ACM,setup,0,111,111,0.06170768546956344,0.06170768546956344,7,0,normal
125,125,0,IAM,IAM,setup,0,125,125,0.0,0.0,0,1,normal
125,125,1,ACM,ACM,setup,0,173,173,0.039266199904551845,0.039266199904551845,27,0,normal
126,126,0,IAM,IAM,setup,0,195,195,0.0,0.0,21,1,normal
126,126,1,ACM,ACM,setup,0,138,138,0.13757636116680108,0.13757636116680108,2,1,normal
127,127,0,IAM,IAM,setup,0,135,135,0.0,0.0,31,0,normal
127,127,1,ACM,ACM,setup,0,160,160,0.011910122476027773,0.011910122476027773,11,0,normal
