flow_id,packet_count,flow_duration,avg_packet_size,iat_mean,total_bytes
151,5,0.23412101237913585,191.6,0.17637402204485267,958
152,5,0.13541767721391593,147.4,0.0767151254594933,737
153,5,0.06166700422774483,151.6,0.02452759304626894,758
154,5,0.19118244199310797,140.8,0.128128413585786,704
155,5,0.0901184401598765,144.2,0.055964057058909236,721
156,8,0.08109381180182075,111.625,0.05280317358705601,893
157,5,0.10067978316835782,168.2,0.05260924120300166,841
158,4,0.07154204006926243,146.5,0.03961596539744365,586
159,5,0.19685034897093093,166.0,0.11711300683146275,830
160,5,0.0683127074537561,168.8,0.038511790409440895,844
161,5,0.15685012530050674,143.2,0.07791952832765456,716
162,3,0.08480211452775888,169.33333333333334,0.07753476012551382,508
163,3,0.051935417107762304,153.0,0.037418156670122445,459
164,3,0.10277537290711813,164.0,0.10229543277967527,492
165,5,0.28676176168432443,146.0,0.2403739476696516,730
166,5,0.2065552765036905,155.2,0.12054931651267294,776
167,5,0.13892655559069791,170.2,0.08544000196480186,851
168,5,0.21767811603806003,132.4,0.09317874507410227,662
169,5,0.32207227323942306,158.4,0.1636327477404793,792
170,5,0.5887591294583047,188.4,0.45316805818743866,942
171,5,0.21033064315445107,145.6,0.15088232186170902,728
172,5,0.07358853343850641,160.2,0.034409139163930805,801
173,5,0.33331542793354096,132.6,0.24786441425125333,663
174,5,0.1871300526922916,155.8,0.11372546058503138,779
175,5,0.21783507324699686,161.8,0.13991081695294286,809
176,5,0.32942829695673403,155.4,0.1778353213182512,777
177,5,0.2937571595190636,151.8,0.12695916470139726,759
178,5,0.157226142649128,170.2,0.11264448439846694,851
179,8,0.09494071550380306,98.0,0.05917094160328945,784
180,8,0.06343492530463885,86.125,0.03399774942137734,689
181,5,0.21733818022172158,187.6,0.1228269285998634,938
182,5,0.2932317081775343,169.0,0.17399232763578792,845
183,5,0.1800017783807724,166.4,0.0667236849697724,832
184,8,0.1704593145671503,96.25,0.08953445903014398,770
185,5,0.2778148695109293,176.2,0.13030716497997052,881
186,5,0.243886316156873,164.4,0.1683635228907978,822
187,5,0.19662383513100307,153.0,0.14942826734635842,765
188,5,0.17601531168354,155.2,0.0950800807293799,776
189,8,0.07570744740045697,115.125,0.03602837255672547,921
190,5,0.2672114894714061,154.8,0.1708311771481103,774
191,3,0.1277365708711069,174.33333333333334,0.06594990846760383,523
192,5,0.1338207668375546,159.6,0.04262394880344066,798
193,5,0.147485898964191,178.2,0.0970381779916418,891
194,5,0.2924668911632989,171.4,0.16476240318454954,857
195,5,0.29288159489492444,158.4,0.19760802744748548,792
196,5,0.16522956581852272,146.8,0.12146586535616191,734
197,4,0.19089083665780743,171.75,0.12131896699186687,687
198,5,0.23164589848687314,172.8,0.1449142358088637,864
199,3,0.07594953876950268,145.66666666666666,0.07157474922895142,437
200,5,0.17098701971508634,159.4,0.08634857090758488,797
201,5,0.19881471219698452,154.8,0.1363193038119092,774
202,3,0.05161959760355527,166.0,0.02616219606819153,498
203,5,0.19037297695694885,153.0,0.13760175482679746,765
204,8,0.08220305228899985,90.5,0.03907965605708303,724
205,5,0.35497482120359153,161.0,0.19709504535990469,805
206,5,0.21299517927760606,168.8,0.11979712737373491,844
207,5,0.14907727206119512,153.0,0.11622403964087853,765
208,5,0.17664769374204692,177.8,0.11350946927136718,889
209,5,0.1731824744699733,178.0,0.12945353982111407,890
210,5,0.0816862311958245,159.2,0.06637629324622689,796
211,5,0.15707626978651174,167.0,0.057268339269649825,835
212,5,0.08956838370523057,176.0,0.06653611193205367,880
213,8,0.06846227500175155,101.25,0.03840920363005258,810
214,5,0.38260452422291763,173.6,0.29925727068098007,868
215,5,0.08079034670551749,145.4,0.062450385489049,727
216,3,0.04784353369195007,167.0,0.029248148146054243,501
217,5,0.29771747649570257,170.6,0.19856776373884066,853
218,5,0.22378908476459264,161.6,0.10028875761062794,808
219,5,0.24028350491832867,160.0,0.15395350337317087,800
220,5,0.25303493582390785,166.4,0.2033777404078231,832
221,5,0.07606196860457098,175.4,0.049864001849225306,877
222,8,0.06086396171052177,121.375,0.03281890114623967,971
223,5,0.354401066459918,174.0,0.2389231176158642,870
224,5,0.2168640722573449,150.6,0.12677099867960478,753
225,5,0.235986718310273,168.8,0.12965653778405123,844
226,5,0.2893252851381633,154.6,0.14684720247935776,773
227,5,0.1146726440278307,154.0,0.07741794573729877,770
228,4,0.2174264048874761,137.75,0.1235360246691172,551
229,5,0.2692856780324999,183.0,0.17935960913037874,915
230,5,0.24056870068334113,188.6,0.15070095599576563,943
231,5,0.08164200653880666,149.6,0.04263999646031719,748
232,5,0.18573224403395672,166.6,0.12376109223439849,833
233,5,0.19688384907259815,155.4,0.15135694429048255,777
234,5,0.39468011791321866,148.8,0.22308477831069698,744
235,5,0.193079224805975,188.8,0.10961061062668591,944
236,4,0.19054161325724045,142.5,0.15292972180276987,570
237,5,0.13112165641552054,165.2,0.07686336572914794,826
238,5,0.11983026319557905,136.2,0.060029415668046905,681
239,5,0.12343517865420472,128.4,0.0831462238518725,642
240,5,0.20184835942643561,159.6,0.09805884977295834,798
241,5,0.17254538064468422,156.8,0.10828522219917214,784
242,4,0.07788171905789937,138.75,0.041390755550594266,555
243,5,0.1815641911652249,143.2,0.09472163147139825,716
244,5,0.22296053315689132,140.0,0.13885448271325002,700
245,3,0.07214949424270749,165.66666666666666,0.03632283858491318,497
246,5,0.2000652614801882,156.6,0.11226604932987146,783
247,5,0.25506853813581626,166.0,0.17347400533199844,830
248,4,0.46264997551995984,156.5,0.14647709709118234,626
249,4,0.13838099180639715,123.25,0.08722364229473423,493
250,5,0.11089596759239867,156.0,0.08854391165172026,780
251,5,0.12293592926952415,173.8,0.08412000703805758,869
252,5,0.20718376577994294,131.0,0.1374632363929454,655
253,5,0.378708188313371,167.8,0.24109615645836255,839
254,5,0.14008000253912217,146.4,0.09736821338322561,732
255,5,0.1196960273938329,161.0,0.07052693156712093,805
256,3,0.056559175469061355,157.33333333333334,0.02765446506588191,472
257,8,0.06216772150079534,104.625,0.041238866804052754,837
258,4,0.12665457806337568,156.5,0.10866630802091723,626
259,5,0.24581991075754506,159.2,0.17397658240834218,796
260,5,0.3325682559274831,157.0,0.24240391990884538,785
261,5,0.1268365366093725,167.0,0.08605940657657413,835
262,4,0.23999993443006554,176.5,0.14222403491042004,706
263,5,0.39332595732710185,157.4,0.23058305491710654,787
264,4,0.19540868320929866,162.0,0.0825281444608788,648
265,5,0.1755326103214489,170.4,0.10330914413374823,852
266,5,0.15910482361604297,167.4,0.06184793782005641,837
267,5,0.17314185198391618,158.8,0.08265421370859297,794
268,5,0.2684618996968415,182.2,0.1556024404012739,911
269,5,0.17348388118241775,140.0,0.10265907895370216,700
270,3,0.08346452692868893,160.0,0.049230434637944444,480
271,5,0.2579026409221216,191.0,0.18811415538379758,955
272,5,0.3706389060335454,153.4,0.16050924085996882,767
273,5,0.04958793733440463,162.6,0.027688259151271266,813
274,5,0.26614827914297234,147.8,0.16611539007896842,739
275,3,0.12375245478181686,145.33333333333334,0.10653110892221122,436
276,5,0.2941122015553722,146.4,0.10800191086032554,732
277,5,0.23384562941653567,165.4,0.1644078369551661,827
278,5,0.18211888029771667,194.4,0.12239413317191676,972
279,5,0.08832417482828733,171.6,0.06262436190583112,858
280,5,0.32324032281536125,142.2,0.22973203326042585,711
281,5,0.2489628798204157,141.0,0.09179673169464916,705
282,5,0.15265119181051734,149.8,0.0893874417976413,749
283,5,0.2509801826207894,161.4,0.19544862704618557,807
284,5,0.16225670330471084,156.6,0.11054887889370568,783
285,5,0.1389817594332021,163.2,0.06940255675700782,816
286,5,0.20353619397258324,157.6,0.08744871051529976,788
287,5,0.18046995002038801,160.6,0.1205064615492895,803
288,5,0.08525902717376592,170.6,0.060458156488820414,853
289,5,0.07359626993318003,179.4,0.03575156559174655,897
290,5,0.2236003242191908,168.2,0.08824863713197353,841
291,5,0.09554737727071849,160.0,0.0631331047335986,800
292,5,0.11499014540543419,145.8,0.06970093750475558,729
293,3,0.20414367185557625,194.66666666666666,0.1935750850815876,584
294,5,0.09565535411135627,178.6,0.07010508498666959,893
295,8,0.07944838651275024,112.0,0.04950722079057219,896
296,5,0.13891962753025808,154.2,0.0814204682103753,771
297,5,0.17249718359707145,173.8,0.10208034672375729,869
298,5,0.2178128291971773,140.6,0.15694871182794987,703
299,5,0.09836256057407561,160.2,0.057626287861545236,801
300,5,0.14077821301358034,160.6,0.07967541366194006,803
301,5,0.11641176162968704,162.8,0.06546965893628662,814
302,5,0.3999337055981444,148.2,0.30714191240390665,741
303,5,0.1565028570809842,160.4,0.08562244111820401,802
304,5,0.08082057268084464,163.4,0.05172220852217253,817
305,5,0.10214190803732251,171.2,0.06042801690112461,856
306,5,0.282400473600814,151.4,0.23894279360868903,757
307,5,0.3089875257059002,158.4,0.19046357956099888,792
308,4,0.12714497927375418,132.5,0.08847036281994844,530
309,5,0.4028240723892892,137.4,0.21913879418412555,687
310,3,0.032961672788581045,173.33333333333334,0.016710038972345197,520
311,5,0.15954008323782345,165.6,0.07892815484756381,828
312,5,0.26777832160529297,162.6,0.13946306406814468,813
313,3,0.01803642834698855,137.0,0.013377444961456294,411
314,5,0.079629564352839,162.8,0.046232992306426204,814
315,5,0.27866106311446637,182.4,0.22077918211606154,912
316,5,0.4504845854856277,175.2,0.1741820235896921,876
317,5,0.05237882662237657,158.2,0.021285396837158813,791
318,5,0.26838194224977463,159.8,0.15934671440626713,799
319,5,0.07952263561057492,178.2,0.043234512177930264,891
320,3,0.08700477601609038,127.66666666666667,0.062161193725129536,383
321,4,0.1528241264674403,154.25,0.08417322044365981,617
322,5,0.36987810963663315,161.4,0.24718740498868433,807
323,5,0.1779797415057848,166.2,0.11405892090299996,831
324,5,0.241661844642413,187.2,0.12524435950630702,936
325,3,0.07199608970634834,153.0,0.037897974640757386,459
326,5,0.14320553433123095,152.8,0.07492940579010629,764
327,5,0.26713697599302344,159.2,0.20511476763195774,796
328,5,0.11918419149560161,163.6,0.06080234033458184,818
329,5,0.3018370434422404,144.6,0.2099602581101851,723
330,5,0.12961741738696203,162.2,0.07805187317765308,811
331,5,0.0950372648912216,141.6,0.054528940621071775,708
332,5,0.10322632107719425,139.4,0.055359119791446865,697
333,5,0.08086026325997593,156.2,0.04119118333937934,781
334,5,0.3704756660603016,162.0,0.26227722815801063,810
335,5,0.1598978146761537,175.0,0.12273655401566008,875
336,5,0.11194336493855633,164.4,0.07160696965936937,822
337,5,0.1514024750387514,158.8,0.09533795515609285,794
338,5,0.23962803978298025,147.4,0.13170678298247468,737
339,5,0.26608274438498913,186.4,0.1495691438961917,932
340,5,0.24380760704456353,185.2,0.1460582610693818,926
341,5,0.21100595530832228,170.4,0.14335976432725595,852
342,4,0.21508901940134467,148.75,0.11590646115703507,595
343,8,0.048950509150319586,102.5,0.03685635791561293,820
344,8,0.053923723334452875,105.0,0.03242640578928776,840
345,8,0.07436693995956137,114.0,0.039926269068709316,912
346,5,0.20222294792396284,172.4,0.14639430346318547,862
347,5,0.12581727550457847,149.4,0.08541236460321419,747
348,5,0.29487083439770445,178.2,0.1722296219766169,891
349,5,0.1899524462551604,168.8,0.1350692294306059,844
350,5,0.15232265832692782,171.8,0.07960249583537134,859
351,5,0.22172087052293943,154.4,0.15442196768592692,772
352,5,0.19999349876915073,180.4,0.108213351902819,902
353,5,0.16432110545636783,149.8,0.10700936078582768,749
354,3,0.03944621846705361,170.0,0.026021953837933782,510
355,3,0.11297883979443596,157.66666666666666,0.0857789684266409,473
356,5,0.07353322306945473,176.2,0.04255773883289517,881
357,5,0.2157224316767558,153.0,0.1285059298302096,765
358,5,0.27005891552359895,184.4,0.17250853787874584,922
359,5,0.2303284204765719,155.0,0.12539825520246864,775
360,3,0.022899572341440324,173.0,0.009183485291092376,519
361,5,0.19568598053270292,164.6,0.11755313074023657,823
362,8,0.048851433666465355,110.25,0.03254413134919047,882
363,8,0.039004088925081136,120.75,0.019444673469685203,966
364,5,0.16399603018424255,171.4,0.08042262033585124,857
365,5,0.28453898320343124,164.4,0.11770540416141909,822
366,5,0.2470330120984392,130.8,0.14329880383385507,654
367,5,0.3879330474236871,143.4,0.17001384948512693,717
368,5,0.2832743725748558,158.0,0.12011899426188033,790
369,5,0.25846980277041814,162.4,0.1336054213308157,812
370,5,0.15936936388028566,158.2,0.08630547232416252,791
371,5,0.15255148625881085,176.8,0.07583497312149587,884
372,5,0.2895064712463521,158.6,0.19010511737766367,793
373,5,0.06863438008607935,160.4,0.04746292638058573,802
374,5,0.19967763401518343,176.8,0.09623955030281968,884
375,5,0.0752590485789585,167.6,0.046706634998653,838
376,5,0.20587746467544926,192.0,0.14345448585710296,960
377,5,0.15825370934385655,153.6,0.10093163420425652,768
378,5,0.17734910347348395,167.6,0.09414688657739168,838
379,5,0.31652842705497536,140.2,0.22986555196082828,701
380,5,0.1776266502866258,162.0,0.06843001855088077,810
381,5,0.2074616143193222,168.8,0.1390999735842024,844
382,5,0.09545666549282451,179.8,0.07029149233157403,899
383,5,0.2222559049781498,157.2,0.10467865117923925,786
384,5,0.3640682084251582,166.0,0.13976266015546054,830
385,8,0.07571363639963712,121.125,0.05544014178053887,969
386,3,0.04502773025323231,165.66666666666666,0.025003312883512836,497
387,5,0.19012716353358206,159.0,0.08074391963382647,795
388,5,0.14178324338793832,141.8,0.1010385190186868,709
389,5,0.22002341674639708,165.6,0.14033463442791633,828
390,5,0.2669373695028441,146.8,0.1937812804189749,734
391,5,0.1333190998645774,133.2,0.06374766696077697,666
392,5,0.17798975850475401,137.0,0.1167539063481686,685
393,5,0.10084302106737567,158.8,0.05800605580929008,794
394,5,0.14180717045455846,138.2,0.08331665866851816,691
395,5,0.2282833838822804,168.8,0.15138081976981205,844
396,4,0.18513318724704567,146.75,0.10967978028608769,587
397,5,0.17337294413665394,166.4,0.10104634140151428,832
398,5,0.2564577190583796,165.8,0.18893908926271022,829
399,5,0.13909747921986523,166.2,0.09298044153640472,831
400,5,0.1797300280327062,174.2,0.1013464876408042,871
401,5,0.1919612948318112,171.4,0.13623694892252886,857
402,4,0.15020744150224388,153.0,0.07330098792385081,612
403,5,0.08657978331825836,151.4,0.04347324750550684,757
404,3,0.06978745206547718,141.66666666666666,0.04444715649939259,425
405,5,0.13631661884020135,171.8,0.06953396502440612,859
406,5,0.3577585612048185,172.2,0.2271108898216953,861
407,4,0.28707682889516506,166.0,0.16088323796157689,664
408,5,0.3048431075991534,124.0,0.21079848525240025,620
